year,statefp,countyfp,state,county,final_award_amount,total_co_staff,total_co_salary,total_bed_count,total_all_inmate_days,total_illegal_inmate_days,total_unknown_inmate_days,total_inmate_records,unique_inmate_records,ice_unknown_inmates,ice_eligible_inmates,ice_ineligible_inmates,type
2010,,,WA,County of Chelan,40325.0,76.0,4051030.0,383.0,131011.0,,,190.0,177.0,117.0,40.0,20.0,county
2010,,,WA,County of Douglas,32310.0,76.0,4051030.0,383.0,131011.0,,,123.0,119.0,70.0,45.0,4.0,county
2010,,,WA,County of Franklin,98462.0,33.0,1951729.1600000001,5142.0,73886.0,,,525.0,463.0,102.0,280.0,81.0,county
2010,,,WA,County of Grant,45688.0,39.0,1847311.0,284.0,84114.0,,,152.0,144.0,65.0,72.0,7.0,county
2010,,,WA,County of Kitsap,14399.0,87.0,5603119.0,479.0,151225.0,,,61.0,61.0,29.0,25.0,7.0,county
2010,,,WA,County of Klickitat,5629.0,11.82,510139.75,49.0,17155.0,,,20.0,16.0,9.0,2.0,5.0,county
2010,,,WA,County of Mason,25620.0,28.560000000000002,1613993.8399999999,126.0,42705.0,,,48.0,44.0,16.0,25.0,3.0,county
2010,,,WA,County of Okanogan,27429.0,24.0,1102313.1,183.0,58071.5,,,133.0,130.0,31.0,98.0,1.0,county
2010,,,WA,County of Pierce,348836.0,328.1,26901710.0,1350.0,472383.0,,,801.0,794.0,436.0,176.0,182.0,county
2010,,,WA,County of Skamania,5329.0,9.89,491751.10000000003,47.0,9601.0,,,11.0,11.0,8.0,1.0,2.0,county
2010,,,WA,County of Thurston,89923.0,87.74,5930766.93,408.0,142337.0,,,175.0,151.0,85.0,41.0,25.0,county
2010,,,WA,County of Whitman,631.0,12.700000000000001,463531.34,44.0,12352.0,,,14.0,10.0,0.0,4.0,6.0,county
2010,,,WA,County of Yakima,168524.0,226.0,9905465.07,1192.0,385926.0,,,680.0,521.0,171.0,306.0,44.0,county
2010,,,WA,Grays Harbor County,17779.0,23.02,1279259.08,176.0,52743.0,,,50.0,50.0,25.0,23.0,2.0,county
2010,,,WA,King County,1003050.0,604.0,40671289.0,3303.0,889026.0,,,3246.0,2102.0,973.0,520.0,609.0,county
2010,,,WA,Kittitas County,12179.0,18.53,817792.97,125.0,45625.0,,,83.0,69.0,24.0,32.0,13.0,county
2010,,,WA,Pend Oreille County,380.0,9.66,449055.55,33.0,11988.0,,,1.0,1.0,1.0,0.0,0.0,county
2010,,,WA,Skagit County,19938.0,45.0,2591837.5700000003,180.0,96981.0,,,65.0,58.0,2.0,29.0,27.0,county
2010,,,WA,Snohomish County,108350.0,289.0,16936719.2,1308.0,437895.0,,,344.0,274.0,122.0,93.0,59.0,county
2010,,,WA,Spokane County,18561.0,265.46,14668235.03,1385.0,462979.0,,,78.0,67.0,41.0,9.0,17.0,county
2010,,,WA,State of Washington,1975513.0,3904.0,187127632.0,16049.0,6531310.0,,,7120.0,1263.0,86.0,946.0,231.0,state
2010,,,WA,Walla Walla County,18832.0,20.81,955456.02,115.0,36173.0,,,71.0,62.0,33.0,20.0,9.0,county
2010,,,WI,"Barron County, Wisconsin",5386.0,28.93,1223825.7,192.0,45831.0,,,24.0,23.0,9.0,1.0,13.0,county
2010,,,WI,County of Brown,94012.0,98.5,4983602.67,507.0,171824.0,,,255.0,255.0,133.0,72.0,50.0,county
2010,,,WI,County of Calumet,9726.0,15.51,632835.6900000001,54.0,14791.0,,,23.0,20.0,16.0,2.0,2.0,county
2010,,,WI,County of Columbia,11731.0,41.49,1986764.8,365.0,76216.0,,,36.0,32.0,19.0,8.0,5.0,county
2010,,,WI,County of Dane,161572.0,227.85,11736761.67,949.0,307815.0,,,305.0,262.0,140.0,76.0,46.0,county
2010,,,WI,County of Door,1859.0,24.16,1142105.16,143.0,39255.0,,,18.0,13.0,3.0,6.0,4.0,county
2010,,,WI,County of Fond du Lac,6615.0,57.79,2851850.44,350.0,127714.0,,,40.0,39.0,29.0,9.0,1.0,county
2010,,,WI,County of Grant,1103.0,14.27,488113.51,55.0,18785.0,,,7.0,6.0,3.0,1.0,2.0,county
2010,,,WI,County of Jefferson,25467.0,36.629999999999995,1977662.99,214.0,71688.0,,,73.0,67.0,31.0,28.0,8.0,county
2010,,,WI,County of Kenosha,45631.0,172.48,8741371.19,849.0,309885.0,,,119.0,101.0,49.0,38.0,14.0,county
2010,,,WI,County of La Crosse,13207.0,64.7,3142597.0,211.0,70415.0,,,57.0,37.0,20.0,4.0,13.0,county
2010,,,WI,County of Lafayette,4580.0,12.75,613046.14,27.0,6631.0,,,5.0,3.0,2.0,1.0,0.0,county
2010,,,WI,County of Manitowoc,22819.0,50.97,2620572.63,215.0,66518.0,,,109.0,65.0,38.0,12.0,15.0,county
2010,,,WI,County of Milwaukee,131250.0,863.0,44537782.83,3335.0,1019137.0,,,247.0,247.0,155.0,59.0,33.0,county
2010,,,WI,County of Monroe,7371.0,19.17,785567.0,121.0,44001.0,,,37.0,27.0,20.0,5.0,2.0,county
2010,,,WI,County of Outagamie,32043.0,67.64,3836973.0300000003,548.0,148637.0,,,122.0,99.0,46.0,26.0,27.0,county
2010,,,WI,County of Richland,8632.0,12.79,572004.09,48.0,10220.0,,,9.0,8.0,5.0,3.0,0.0,county
2010,,,WI,County of Rock,36492.0,103.7,5169189.27,592.0,216030.0,,,152.0,133.0,98.0,22.0,13.0,county
2010,,,WI,County of Sauk,14447.0,62.45,2818516.51,463.0,103295.0,,,71.0,62.0,29.0,28.0,5.0,county
2010,,,WI,County of Sheboygan,42300.0,65.56,3021256.94,203.0,61120.0,,,109.0,94.0,55.0,23.0,16.0,county
2010,,,WI,County of Taylor,2174.0,21.0,978612.74,92.0,22854.0,,,5.0,4.0,4.0,0.0,0.0,county
2010,,,WI,County of Walworth,26528.0,93.68,4551158.07,512.0,138795.0,,,45.0,42.0,24.0,13.0,5.0,county
2010,,,WI,County of Waukesha,59093.0,115.81,5891821.34,469.0,157328.0,,,137.0,126.0,56.0,44.0,26.0,county
2010,,,WI,County of Waushara,4668.0,19.67,837405.0,117.0,40177.0,,,27.0,25.0,14.0,6.0,5.0,county
2010,,,WI,County of Wood,405.0,29.18,1012993.85,180.0,65626.0,,,3.0,3.0,2.0,0.0,1.0,county
2010,,,WI,Dunn County,1444.0,25.52,1207806.43,156.0,43027.0,,,17.0,17.0,7.0,3.0,7.0,county
2010,,,WI,Eau Claire County,10367.0,42.480000000000004,2251407.0,326.0,92557.0,,,42.0,37.0,29.0,2.0,6.0,county
2010,,,WI,Green County,1528.0,15.37,640490.46,68.0,20643.0,,,10.0,9.0,7.0,1.0,1.0,county
2010,,,WI,Langlade County,1987.0,16.95,732553.61,119.0,42168.0,,,6.0,4.0,3.0,1.0,0.0,county
2010,,,WI,Marathon County Government,16939.0,44.83,2044081.13,298.0,45707.0,,,38.0,36.0,21.0,4.0,11.0,county
2010,,,WI,Ozaukee County,8534.0,45.85,2611416.51,261.0,82662.0,,,38.0,33.0,18.0,5.0,10.0,county
2010,,,WI,Portage County,16910.0,33.02,1526340.53,79.0,26279.0,,,33.0,27.0,17.0,5.0,5.0,county
2010,,,WI,Racine County,45793.0,110.53,6900293.12,911.0,290569.0,,,210.0,177.0,126.0,24.0,27.0,county
2010,,,WI,Shawano County,3675.0,29.900000000000002,1284884.75,155.0,47354.0,,,19.0,18.0,15.0,2.0,1.0,county
2010,,,WI,State of Wisconsin,1625460.0,4975.0,273174641.09,22616.0,8492953.0,,,938.0,919.0,647.0,175.0,97.0,state
2010,,,WI,Trempealeau County,28120.0,24.0,799690.0,59.0,21209.0,,,28.0,27.0,7.0,18.0,2.0,county
2010,,,WI,WASHINGTON COUNTY,22427.0,74.74,4244514.62,311.0,81250.0,,,24.0,21.0,10.0,6.0,5.0,county
2010,,,WI,Waupaca County,4736.0,47.76,2358952.92,321.0,107019.0,,,11.0,11.0,7.0,3.0,1.0,county
2010,,,WI,Winnebago County,12287.0,66.57000000000001,3410358.37,355.0,118811.0,,,70.0,51.0,32.0,8.0,11.0,county
2010,,,WV,Berkeley County Commission,2046.0,27.490000000000002,932510.72,155.0,56307.0,,,10.0,8.0,5.0,0.0,3.0,county
2010,,,WY,Laramie County,5176.0,91.0,4030725.51,324.0,68190.0,,,3.0,3.0,2.0,1.0,0.0,county
2010,,,WY,State of Wyoming,92026.0,452.0,15341622.0,1613.0,683136.0,,,70.0,70.0,38.0,24.0,8.0,state
